eid,year,references,journals
2-s2.0-0141922700,2003,38149145884|0141947619,Games and Economic Behavior|Journal of Economic Theory
2-s2.0-0141904053,2003,0141981616|0035457247|0037277112|0036376537|0035607823|0004403816|0000823740|0030363303|0038278864|0000085290|0037251210|0036212450|0031321072|0346526208|49549144751|70350096085|0001643565|0000729681,Econometrica|Scandinavian Journal of Statistics|Econometrica|Econometrica|Econometric Theory|Econometrica|Probability Theory and Related Fields|Econometrica|Econometrica|Econometrica|Econometric Theory|Econometrica|Journal of the American Statistical Association|Journal of Econometrics|Journal of Econometrics|Handbook of Econometrics|Journal of Econometrics|Journal of Econometrics
2-s2.0-0141829826,2003,0033453461|0002782244|0011935012|0036815905|0000216965|33845300407|49049133343|0001619801|84974067127,International Journal of Game Theory|Journal of Economic Theory|Journal of Economic Theory|Journal of Economic Theory|Journal of Economic Theory|International Journal of Game Theory|Journal of Economic Theory|Games and Economic Behavior|Economics and Philosophy
2-s2.0-0141718527,2003,0141615592|84871768280|0000417969|18844416849|0141727439|0036377649|0010704649|0346307687|0001436154|0346939047,Review of Economic Studies|Journal of the American Statistical Association|Econometrica|Handbook of Econometrics|Journal of Econometrics|Econometrica|Handbook of Econometrics|Econometrica|Econometrica|International Economic Review
2-s2.0-0141718523,2003,0030102652|0032352082|0000584976|33845732007|0002709938|0032773001|0034532225,American Political Science Review|Social Choice and Welfare|Econometrica|American Political Science Review|Journal of Economic Theory|European Economic Review|Review of Economic Studies
2-s2.0-0141718495,2003,0346651130|0033482921|0347952970|84950894998|84881844837|58149364940|0001438979|0036077642|0030545862|52149088619|0010666697|0000916817|58149365138,Journal of Econometrics|Journal of Business and Economic Statistics|Journal of the American Statistical Association|Journal of the American Statistical Association|Review of Economic Studies|Journal of Econometrics|Journal of Econometrics|Econometrica|Journal of Business and Economic Statistics|Journal of Econometrics|Journal of Econometrics|Journal of the American Statistical Association|Journal of Econometrics
2-s2.0-0141718491,2003,0002389286|0009095893|0012973579|0009912587|0141727344|0141727343,Journal of Economic Theory|Journal of Economic Theory|Computational Economics|Games and Economic Behavior|Econometrica|Journal of Economic Theory
2-s2.0-0141606830,2003,84963015050|20144377477|0032979149|0000248378|0001097233|0001239359|0030306457|0001286236|0036071915|0001400988|0040003931,Quarterly Journal of Economics|Journal of Political Economy|Economic Policy|American Economic Review|Journal of Political Economy|Journal of Economic Theory|American Political Science Review|Review of Economic Studies|Econometrica|Games and Economic Behavior|Quarterly Journal of Economics
2-s2.0-0141606779,2003,84963043564|0001356435|0039519993|0030356207|0001061994|84952247880|77956890713|77956888124|0041444337|0041112545|84981594177|70350105390,Review of Economic Studies|Journal of Econometrics|International Economic Review|Econometrica|Journal of Econometrics|Journal of Business and Economic Statistics|Biometrika|Biometrika|Journal of Econometrics|Economics Letters|Oxford Bulletin of Economics and Statistics|Handbook of Econometrics
2-s2.0-0141606754,2003,84916537550|84981748011|0026650136|0030492729|84950453304|85071345140|0004905601|0032735248|0029685789|0001722619|0025107097|0026657834|0038713554|0025701636|0027991786|0006175424|0027581074|0032176629|77956731617|0025784002|0031218941,Journal of the American Statistical Association|Bayesian Theory|Journal of Health Economics|Econometric Theory|Journal of the American Statistical Association|Econometric Reviews|Journal of Econometrics|Journal of Health Economics|Medical Care|Journal of Business and Economic Statistics|JAMA: The Journal of the American Medical Association|JAMA: The Journal of the American Medical Association|Quarterly Journal of Economics|JAMA: The Journal of the American Medical Association|JAMA: The Journal of the American Medical Association|American Economic Review|QRB. Quality review bulletin|Infection Control and Hospital Epidemiology|Handbook of Health Economics|Inquiry|Medical Care Research and Review
2-s2.0-0141495120,2003,0001620014|0038622033|0442309558|0000858149|0001622038|0000423207|0346856929|0033455112|0000842938|0000975771|0001477763|0033476953|85101444608|0000105198|0141504011|0026708512|0031016404|21844487694|84950421496|0000157861|77951622706|84949193513|33846673844|58149417330|0017133178,Journal of Econometrics|Journal of Econometrics|Journal of the American Statistical Association|Econometrica|Review of Economic Studies|Review of Economic Studies|Econometrica|Review of Economics and Statistics|Review of Economic Studies|Econometrica|Econometrica|Journal of Business and Economic Statistics|Statistical Analysis with Missing Data|Journal of Econometrics|Journal of Econometrics|Biometrics|Statistics in Medicine|Journal of the American Statistical Association|Journal of the American Statistical Association|Journal of the American Statistical Association|Biometrika|Journal of the American Statistical Association|Biometrika|Journal of Educational Psychology|Biometrika
2-s2.0-0141495118,2003,0001724645|0036487693|84968504254|0001535474|0000246317|0018542003|44949269402,Econometrica|Quarterly Journal of Economics|Proceedings of the American Mathematical Society|American Economic Review|Econometrica|SIAM Journal on Control and Optimization|Journal of Mathematical Economics
2-s2.0-0141495114,2003,0033412999|0033906563|84963089164|84935761346|84995186518|0345634198|0000508739|0037288552|84963097458|49849118671|84967369360,"Mathematical Finance|Management Science|Review of Economic Studies|Publications of the American Statistical Association|The Journal of Finance|European Journal of Operational Research|Mathematical Programming, Series B|SIAM Journal on Optimization|Review of Economic Studies|Journal of Economic Theory|Journal of Financial and Quantitative Analysis"
2-s2.0-0042401396,2003,0036216133|51649147737|0032373175|0034366252|0009936974|0033440185|0000299549|0010936382|25844455430|0030363303|77956890307|0001024168|0001070399|70350120268|84963002108|0030143847|0035628860|0036839635|0000867659,Econometrica|Annals of the Institute of Statistical Mathematics|Annals of Statistics|Journal of the Royal Statistical Society. Series B: Statistical Methodology|Journal of Multivariate Analysis|Econometric Theory|Zeitschrift für Wahrscheinlichkeitstheorie und Verwandte Gebiete|Annals of Statistics|Stochastic Processes and their Applications|Econometrica|Biometrika|Journal of Econometrics|Journal of Econometrics|Handbook of Econometrics|Review of Economic Studies|Journal of Multivariate Analysis|Econometric Theory|Journal of Statistical Planning and Inference|Annals of the Institute of Statistical Mathematics
2-s2.0-0038805387,2003,0002731407|0002190457|0001156293|0038322060|0032221350|49049133343|0038660713|0032219888|0037646527,Econometrica|Games and Economic Behavior|Journal of Economic Perspectives|Quarterly Journal of Economics|Economic Theory|Journal of Economic Theory|Theory and Decision|Economic Theory|B.E. Journal of Theoretical Economics
2-s2.0-0038617759,2003,84963015050|20144377477|0036071915|0036212678|0031503771|0038234262|0040003931,Quarterly Journal of Economics|Journal of Political Economy|Econometrica|Econometrica|Journal of Economics and Management Strategy|American Economic Review|Quarterly Journal of Economics
2-s2.0-0038278864,2003,1842782627|0010856411|0000068022|0000085290|0036215568|84974199018|0000729681|0038536895,Review of Economic Studies|Review of Economic Studies|Journal of Econometrics|Econometrica|Econometrica|Econometric Theory|Journal of Econometrics|Journal of Econometrics
2-s2.0-0038278839,2003,0013313346|0000234053|0034956749|0016794660|0000392047|80054997868|45149138487|0009568899|5544310744|84936016001|84948109721|0000251971|0033205038|70350096085|70350107178|0041135888|0000672899,Journal of Econometrics|Journal of Political Economy|Journal of Political Economy|Biometrika|Econometrica|Journal of the American Statistical Association|Journal of Econometrics|Journal of the Royal Statistical Society. Series B: Statistical Methodology|Journal of Political Economy|Journal of the American Statistical Association|The EM Algorithm and Extensions: Second Edition|Biometrika|Journal of Econometrics|Handbook of Econometrics|Handbook of Econometrics|Econometrica|Journal of Econometrics
2-s2.0-0037941587,2003,0039131029|84959849951|0035164598|0039844369|0002318314|0037896783|0003175062|0029690719|84963060367|38249039756|0001212382|85015256306|0002187212|0009958777|0033653209|5544239166|77957048995|0037896780|10644258277|0039374743|0347120625|0041154121,International Economic Review|Review of Economic Studies|Journal of Political Economy|International Economic Review|Journal of Economic Theory|American Economic Review|Journal of Economic Theory|Journal of Economic Theory|Review of Economic Studies|Mathematical Social Sciences|Economic Theory|Journal of Political Economy|Journal of Economic Theory|Journal of Economic Theory|Journal of Political Economy|Journal of Political Economy|Handbook of Monetary Economics|Journal of Monetary Economics|Journal of Economic Theory|International Economic Review|International Economic Review|International Economic Review
2-s2.0-0037941581,2003,38249016662|38249029282|84963018574|0001638511|0037522898|0000462179|0001099944|38149146546,Journal of Economic Theory|Journal of Economic Theory|Review of Economic Studies|Games and Economic Behavior|Review of Economic Studies|Econometrica|Econometrica|Games and Economic Behavior
2-s2.0-0037603583,2003,0040249270|0039521654|0002277539|0031161454|0003118067|0002596390|0031281590|0010970766|0003042462|0000466473|0030295559|0001605972|0002714588|0029195699|0000201817|0000861816|38249003669|0018442255|0017819644|0037678328,Ergodic Theory and Dynamical Systems|Annals of Applied Probability|Games and Economic Behavior|Journal of Economic Theory|Games and Economic Behavior|International Journal of Game Theory|Journal of Economic Theory|Journal of Economic Theory|Games and Economic Behavior|Games and Economic Behavior|Journal of Economic Theory|Games and Economic Behavior|International Journal of Game Theory|Econometrica|Journal of Economic Theory|Journal of Economic Theory|Games and Economic Behavior|J Appl Probab|Mathematical Biosciences|European Economic Review
2-s2.0-0037603581,2003,0000980180|0030606765|0000362696|77956890307|85071343153|0030525412|21844518679|77956890713|77956888124|21844495052|0037522899|0030550108|0038536912|19044371729|0000860406,Communications in Statistics - Theory and Methods|Journal of Statistical Planning and Inference|Biometrika|Biometrika|Econometric Reviews|Journal of Business and Economic Statistics|Journal of the American Statistical Association|Biometrika|Biometrika|Journal of the American Statistical Association|Journal of Time Series Analysis|Journal of the American Statistical Association|Econometrica|Biometrika|Zeitschrift für Wahrscheinlichkeitstheorie und Verwandte Gebiete
2-s2.0-0037278794,2003,0036667182|0036056892|84972540490,Journal of African Economies|Review of Economic Studies|Statistical Science
2-s2.0-0037277112,2003,0039768936|0002919836|22444455104|0001336369|11544266375|0001851585|0029183962|0013262041|0039892592|0000016616,Review of Economics and Statistics|Journal of Human Resources|Journal of Applied Econometrics|Review of Economic Studies|Journal of Econometrics|Journal of Economic Theory|Econometrica|Review of Economic Studies|American Economic Review|Econometrica
2-s2.0-0037277111,2003,0036221554|0000436587|33646972178|84993900539|0001600765|0034364595|0013248059|0033472952|0000288739|49549135545|84980092818|0033211669,Econometrica|Journal of Financial Economics|Journal of Financial Economics|The Journal of Finance|Review of Economic Studies|Review of Economics and Statistics|Journal of Econometrics|Journal of Monetary Economics|Journal of Financial Economics|Journal of Economic Theory|The Journal of Finance|Journal of Monetary Economics
2-s2.0-0037276986,2003,0001515936|84994998500|0036074214|84963015789|84963075943|84963066478|84963071606,Econometrica|Psychological Science|Journal of Economic Theory|Review of Economic Studies|Review of Economic Studies|Review of Economic Studies|Review of Economic Studies
2-s2.0-0037276441,2003,0003271002|0001261950|38949092058|8744258405|84977712440|0025460546|0000398111|49049133343|0000749777|0001054430|0346907827|0002190490|0002307601,Journal of Financial Economics|Review of Economic Studies|Journal of Economic Theory|Journal of Finance|The Journal of Finance|Journal of the ACM (JACM)|Journal of Finance|Journal of Economic Theory|American Economic Review|European Economic Review|Journal of Finance|Econometrica|Journal of Finance
2-s2.0-0037276144,2003,22044450696,Review of Economics and Statistics
2-s2.0-0037276143,2003,0001909342|59449093283,Econometrica|Journal of Econometrics
2-s2.0-0037276142,2003,0001909342|0002177264|84968502679|0040116817|0346724450,Econometrica|Bulletin of the American Mathematical Society|Transactions of the American Mathematical Society|Mathematics of Computation|Journal of Econometrics
2-s2.0-0037276141,2003,85008349779|0000840326|0001892947|38249021189|84984032299|84984232236|0002037982|0033481809|0345648599|0013252198|84983966671|49549131564,Arrow and the Foundations of the Theory of Economic Policy|Social Choice and Welfare|Journal of Econometrics|Mathematical Social Sciences|Review of Income and Wealth|Bulletin of Economic Research|Mathematical Social Sciences|Social Choice and Welfare|Social Choice and Welfare|Journal of Public Economics|Review of Income and Wealth|Journal of Economic Theory
2-s2.0-0037276036,2003,0012125938|0000110106|84959809571|0037273293|0009424011|46149128200,Review of Economic Studies|Econometrica|Quarterly Journal of Economics|Econometrica|Journal of Economic Theory|Journal of Monetary Economics
2-s2.0-0037273761,2003,0013197616|0642310183|42449156579|70349218800|0001306015|3042892368|21344497830|84974433578|38249004774|0000818035|0009253021|0032264526|0000613180|0030365344|84972515114|84952194327|0034395874|0035594491|0018442320|0000401373,Journal of Time Series Analysis|Statistica Sinica|Journal of Econometrics|Econometric Reviews|Journal of Econometrics|Journal of the American Statistical Association|Econometric Theory|Econometric Theory|Journal of Statistical Planning and Inference|Stochastic Processes and their Applications|Transactions of the American Mathematical Society|Annals of Statistics|Stochastic Processes and their Applications|Annals of Applied Probability|Illinois Journal of Mathematics|Journal of Business and Economic Statistics|Econometric Theory|Econometric Theory|J Appl Probab|Journal of the London Mathematical Society
2-s2.0-0037273448,2003,0001281744|84971725007|84971737310|84971750693|0001362392|0032164073|0039191747|84973994613|0026277597|0032220677|0001871710|84971723023|84937292823|0000578284|0032283450|0032221350|38249004457|0006037416|0034503349,Journal of Economic Growth|American Political Science Review|American Political Science Review|American Political Science Review|American Political Science Review|American Political Science Review|Quarterly Journal of Economics|American Political Science Review|Quarterly Journal of Economics|American Political Science Review|Journal of Economic Theory|American Political Science Review|American Political Science Review|Journal of Political Economy|Review of Economics and Statistics|Economic Theory|Games and Economic Behavior|Quarterly Journal of Economics|Journal of Political Economy
2-s2.0-0037273405,2003,0036489059|0030372030|0001350910|0013197365|0030373966|84974514514|0000424377|0032519194|84950660216|0000314486,Journal of the American Statistical Association|Econometrica|Econometrica|Communications in Statistics - Theory and Methods|Econometrica|Econometric Theory|Econometric Reviews|Statistics and Probability Letters|Technometrics|Journal of Econometrics
2-s2.0-0037273358,2003,0030369366|0242670422|0001034026|0036335029|84974313172|0031536748|85025724501|0001236051|0030353926|0001677581,Econometrica|Review of Financial Studies|Zeitschrift für Wahrscheinlichkeitstheorie und Verwandte Gebiete|Journal of Financial Economics|Econometric Theory|Econometric Theory|Topics in Catalysis|Journal of Econometrics|Econometrica|Biometrika
2-s2.0-0037273318,2003,84960560786|49049143130|49249142814|0000864783|0001127159|0003031443|72949113993|84977707955|0001203134|21344478880|0013456109,Review of Economic Studies|Journal of Financial Economics|Journal of Financial Economics|Journal of Accounting and Economics|Journal of Economic Theory|Journal of Economic Theory|Review of Economic Studies|The Journal of Finance|Econometrica|RAND Journal of Economics|Journal of Accounting and Economics
2-s2.0-0037273317,2003,0001077903|84926662675|77952373089|0031288021|0036473804|0002050975|0016519314,Annals of the Institute of Statistical Mathematics|IEEE Transactions on Information Theory|Quarterly Journal of Economics|Economic Theory|Mathematics of Operations Research|Social Choice and Welfare|SIAM Journal on Applied Mathematics
2-s2.0-0037273301,2003,0030210113|0000294313|0013198593|38149147182|0001492602,Journal of Economic Theory|Econometrica|Games and Economic Behavior|Journal of Economic Theory|Econometrica
2-s2.0-0037273294,2003,,
2-s2.0-0037273293,2003,0000110106|0009424011,Econometrica|Journal of Economic Theory
2-s2.0-0037244925,2003,0012692686|0040747426|0031161196|0005880209|0035402387|1842715601|0041308591|0035998186|84952533519|0002643479|0040485278|0040517321|0035648379|0036012995|0036403501|0035592442|0000833419|0000138293|42449156579|70350121603|0000658462|0002691865|0035603996|0033408312|0000235618|84962992067|0031327745|0034385175|0032356952|0000506834|0347623647|0040715916,Journal of Finance|Journal of Finance|Journal of Empirical Finance|International Economic Review|Journal of Financial Economics|Journal of the American Statistical Association|Journal of Empirical Finance|Journal of Business and Economic Statistics|Journal of Business and Economic Statistics|Journal of Econometrics|Journal of Econometrics|Journal of Finance|Journal of the Royal Statistical Society. Series B: Statistical Methodology|Journal of the Royal Statistical Society. Series B: Statistical Methodology|Journal of Applied Econometrics|Review of Financial Studies|Journal of Econometrics|Journal of Empirical Finance|Journal of Econometrics|Handbook of Econometrics|Journal of Econometrics|Journal of Econometrics|Review of Economics and Statistics|Review of Financial Studies|Journal of International Money and Finance|Review of Economic Studies|Econometric Theory|Review of Economics and Statistics|Mathematical Finance|Journal of International Money and Finance|International Economic Review|Review of Economics and Statistics
2-s2.0-0037244640,2003,84981461779|21344443034|84950423285|84986759400|0002882790|0001115651|70350118386|0000532373|0012650280|84981389490|0000575259|0000739828|0002670989|0001548329|0033236911|0012653345|0012695953|0012713113|0034373542,Journal of Time Series Analysis|Statistica Sinica|Journal of the American Statistical Association|Journal of Time Series Analysis|Journal of Time Series Analysis|Journal of Multivariate Analysis|Handbook of Econometrics|Journal of Time Series Analysis|Journal of Time Series Analysis|Journal of Time Series Analysis|Journal of Time Series Analysis|Journal of Time Series Analysis|Journal of Time Series Analysis|Bernoulli|Annals of Statistics|Journal of Econometrics|Statistics and Probability Letters|Journal of Econometrics|Econometric Theory
2-s2.0-0037241213,2003,0032335655|84945763545|21844485245|84974399466|84974265469|0030374073|84963015112|84939893867|0030353926|0029777083|0000994570,Annals of Statistics|Econometric Reviews|Econometric Theory|Econometric Theory|Econometric Theory|Econometrica|Review of Economic Studies|Econometric Theory|Econometrica|IEEE Transactions on Information Theory|Econometrica
2-s2.0-0037241176,2003,0000164746|0012658261|0001233683|38249024979|0012752455,Journal of Mathematical Economics|Journal of Mathematical Economics|Journal of Mathematical Economics|Journal of Mathematical Economics|Econometrica
2-s2.0-0037241175,2003,0030369366|0036216388|0016794660|0000373457|0030369935|0002627325|0029182376|0010661898|84977728940|70350341186|0017904777|0001915265,Econometrica|Econometrica|Biometrika|Econometrica|Econometrica|Journal of Econometrics|Econometrica|Journal of Econometrics|The Journal of Finance|Handbook of Statistics|IEEE Transactions on Information Theory|Stochastic Processes and their Applications
2-s2.0-0037238891,2003,84962992225|0002279207|0028570634|0030691127|84963060367|0033440439|84984499607|34248245593|85040890266|0002237355|34547547122,Review of Economic Studies|Journal of Economics & Management Strategy|Journal of Political Economy|Annual World Bank conference on development economics 1996|Review of Economic Studies|RAND Journal of Economics|Economics & Politics|American Political Science Review|Governing the commons: the evolution of institutions for collective action|Review of Economic Studies|European Economic Review
2-s2.0-0037238508,2003,0035623632|0036054057|0003192710|0001586150|0003113069,Review of Economics and Statistics|Review of Economic Dynamics|Review of Economic Studies|American Economic Review|Journal of Economic Theory
2-s2.0-8344277511,2004,0001316618|0030372030|0001350910|0000607851|0035601876|0034558013|0027709203|0000566744|0003051404|0036102314|84863251836|0031312131|0035070880,Quarterly Journal of Economics|Econometrica|Econometrica|Journal of Economic Theory|American Political Science Review|Review of Income and Wealth|Review of Economics & Statistics|Economic Journal|Journal of Economic Growth|Journal of Conflict Resolution|Journal of Public Economic Theory|Review of Income and Wealth|Journal of Development Studies
2-s2.0-8344266845,2004,0034387579|0009321539|0000736885|43949162488|0001912322|38249002211|0032335248|0032373368|0346942395|0001566986|0036004259|1542393434|84960575613|0001196683|84950640386|0034746220|0034992027,Review of Economics and Statistics|Quarterly Journal of Economics|Journal of Urban Economics|Journal of Public Economics|Journal of Econometrics|Journal of Multivariate Analysis|Annals of Probability|Journal of Real Estate Finance and Economics|International Economic Review|Journal of Econometrics|Econometric Theory|Econometric Reviews|Review of Economic Studies|Biometrika|Journal of the American Statistical Association|Computational Statistics and Data Analysis|Review of Economic Studies
2-s2.0-8344263883,2004,84993911790|84978555610|84916518539|0040952907|30244432554|0000696438|0034971485|33748065484|43949147920|0036027156|0345510809|38249011258|0348233965|0008725023|30244502301|0033174049|0001124140|0012651134|0008808018|0347354958|0043209573|51249161797|33745248740|0031524928|0000787377,The Journal of Finance|Journal of Futures Markets|Journal of Business and Economic Statistics|Journal of Time Series Analysis|Journal of Econometrics|Journal of Econometrics|Applied Economics|Journal of Econometrics|Journal of Econometrics|Econometric Theory|Journal of Economic Dynamics and Control|Journal of Econometrics|Economics Letters|Journal of Econometrics|Journal of Econometrics|Journal of Statistical Planning and Inference|Stochastic Processes and their Applications|Journal of Econometrics|Journal of Econometrics|Journal of Econometrics|Journal of Business Finance and Accounting|Weltwirtschaftliches Archiv|Journal of Econometrics|Annals of Statistics|Econometrica
2-s2.0-8344258328,2004,0242670422|0036216388|0002308425|0032304109|84972534141|0036149169|0032329416|0031502658|0008766361|0030305091|0036339461|0000345325|33746404294|18544376108|0031331096|0035592164|1642359757|33846394565|0030522182,Review of Financial Studies|Econometrica|Monte Carlo Methods and Applications|Advances in Applied Probability|Bernoulli|Journal of Financial Economics|Econometric Theory|Review of Financial Studies|Journal of Finance|Mathematical Finance|Journal of Business and Economic Statistics|Journal of International Economics|Biometrika|Econometric Theory|Macroeconomic Dynamics|Mathematical Finance|Journal of Econometrics|Acta Applicandae Mathematicae|Annals of Probability
2-s2.0-8344255745,2004,0001620014|3142767020|0347354950|84971922780|0000246557|84986384762|0003187405|0000842938|0010666697|0000916867|0035621187|70350096085|1642369685|38249039685|34250369101|0000667901,Journal of Econometrics|Econometrica|Journal of Econometrics|Econometric Theory|Journal of Econometrics|Journal of Applied Econometrics|Journal of Econometrics|Review of Economic Studies|Journal of Econometrics|Journal of Econometrics|Econometric Theory|Handbook of Econometrics|Econometrica|Journal of Econometrics|Handbook of Econometrics|Journal of the American Statistical Association
2-s2.0-8344253635,2004,1642359846,Econometrica
2-s2.0-8344250976,2004,67649306604|0035189765|0000584976|0011304107|0038905683|38249028692|0001608139|0001735863|0008894809|0035184518|0000313195|0037986136|0000369606|38249018546|33847330667,Handbook of Game Theory with Economic Applications|Games and Economic Behavior|Econometrica|Journal of Economic Theory|Games and Economic Behavior|Journal of Economic Theory|Journal of Economic Theory|Journal of Economic Theory|International Journal of Game Theory|Games and Economic Behavior|Review of Economic Studies|Journal of Economic Theory|Econometrica|Journal of Economic Theory|Journal of Statistical Physics
2-s2.0-8344249471,2004,0000772031|0035190899|84963017687|0003031443|0002204687|0009424011,Quarterly Journal of Economics|Games and Economic Behavior|Review of Economic Studies|Journal of Economic Theory|Journal of Economic Theory|Journal of Economic Theory
2-s2.0-8344231553,2004,70350096075|0001736663|0036374633|0001099021|0000920235|0000857375,Handbook of Econometrics|Econometrica|Econometrica|Journal of Econometrics|Journal of Econometrics|Journal of the American Statistical Association
2-s2.0-8344228503,2004,0442309562|0002816952,Journal of the American Statistical Association|Journal of the American Statistical Association
2-s2.0-8344227695,2004,0010629996|0000918676|21844508934|84929837036|0001620014|0011373358|0035633948|0030327433|0002470428|0000975771|0031529223|0010702010|0001477763|21844521480|70350096085|0000060427,Econometrica|Journal of Econometrics|Econometric Theory|Journal of the American Statistical Association|Journal of Econometrics|Biometrika|Annals of Statistics|Journal of the American Statistical Association|Journal of the American Statistical Association|Econometrica|Annals of Statistics|Econometrica|Econometrica|Journal of the American Statistical Association|Handbook of Econometrics|Biometrika
2-s2.0-4444347502,2004,0001249935|0002550734|0142046301|0030305091|0034986069|0001668150|0030375631|0033416234|0034404931|38649141305|0031514515|84993907181|0039842065|54649084049|0142046292|84993865629,Mathematische Annalen|Econometrica|Annals of Applied Probability|Mathematical Finance|Econometrica|Econometrica|Annals of Applied Probability|Review of Financial Studies|Mathematical Finance|Journal of Economic Theory|Review of Financial Studies|The Journal of Finance|Journal of Finance|Review of Derivatives Research|Zeitschrift für Wahrscheinlichkeitstheorie und Verwandte Gebiete|The Journal of Finance
2-s2.0-4444334340,2004,0038066576|0036888015|0036930352|0037756148|11144357762|0036614429|0000749777|84892642303|0001054430|0001274877,"Journal of Economic Theory|Journal of International Economics|Journal of Economic Theory|American Economic Review|Review of Economic Studies|Journal of Economics/ Zeitschrift fur Nationalokonomie|American Economic Review|Advances in Economics and Econometrics: Theory and Applications, Eighth World Congress, Volume 1|European Economic Review|Journal of Economic Behavior and Organization"
2-s2.0-4444333170,2004,84983979235|49049149339|0000108807|0002649236|84984517062|0000583649|0000792169|0031287535|0000587246|34249838202|84996428675|0001416545|0033439229|0032397343|0345859540|0003377492|21744462517|0031483804|4043133761|21344438340|84957363402|38249018727,Review of Income and Wealth|Journal of Econometrics|Transportation Research Part A: General|Journal of Human Resources|Journal of Forecasting|Journal of Economic Theory|Organizational Behavior and Human Decision Processes|American Journal of Political Science|Journal of Monetary Economics|Journal of Risk and Uncertainty|American Economic Review|Public Opinion Quarterly|Review of Income and Wealth|Review of Economics and Statistics|Journal of Econometrics|Journal of Human Resources|Journal of the American Statistical Association|Public Opinion Quarterly|Journal of Economic Perspectives|Journal of the American Statistical Association|Quarterly Journal of Economics|Organizational Behavior and Human Decision Processes
2-s2.0-4444323292,2004,0034413190|55549084723|0040485278|42449156579|70350121603|33748491952|49049146761|0000193853|33847220057|0001149688|38249014105|0032354283|84986408962|0033415777|0034551268|84974122247|84950453304|0021518209|84963255699|0030539706|67649497847,Journal of Business and Economic Statistics|Journal of Business and Economic Statistics|Journal of Econometrics|Journal of Econometrics|Handbook of Econometrics|Journal of Financial Economics|Journal of Econometrics|Biometrika|Handbook of Econometrics|Journal of Econometrics|Journal of Econometrics|Journal of Business and Economic Statistics|Journal of Applied Econometrics|Journal of Business and Economic Statistics|Journal of Applied Econometrics|Econometric Theory|Journal of the American Statistical Association|IEEE Transactions on Pattern Analysis and Machine Intelligence|Econometric Reviews|Review of Financial Studies|Handbook of Statistics
2-s2.0-4444295420,2004,0041110041|0008712080|0034525348|0031414212|0035053913|0042367205|0346207524|0036704242|0032342916|0001603778|0033380635|0001441322|0007662785|3042576333,Quarterly Journal of Economics|American Economic Review|Economic Journal|Quarterly Journal of Economics|Review of Economic Studies|Journal of Economic Behavior and Organization|Economic Journal|Quarterly Journal of Economics|Comparative Political Studies|American Economic Review|Journal of Political Economy|Journal of Econometrics|Quarterly Journal of Economics|American Economic Review
2-s2.0-4444288955,2004,0000918676|0034365768|0001620014|0347354950|0033243865|70350342017|0142007871|0031520116,Journal of Econometrics|Econometric Theory|Journal of Econometrics|Journal of Econometrics|Annals of Statistics|Handbook of Statistics|Econometrica|Annals of Statistics
2-s2.0-4444274084,2004,49049140143|0005395933|33846668200|38249009544|0346347455|38249020086|84959808114|0001438979|84945595789|0346724439|0041958932|84950459514|0030504418|30244459245|0013186231|0030549054|0000114899|0036077642|0032523348|0030353688|0035624348|70350120268,Journal of Econometrics|Statistics and Probability Letters|Journal of Econometrics|Journal of Econometrics|Journal of Econometrics|Journal of Monetary Economics|Review of Economic Studies|Journal of Econometrics|Journal of the American Statistical Association|Journal of Econometrics|Biometrika|Journal of the American Statistical Association|Annals of Statistics|Biometrika|Journal of Econometrics|Journal of the American Statistical Association|Journal of Time Series Analysis|Econometrica|Journal of Statistical Planning and Inference|Econometrica|Econometric Theory|Handbook of Econometrics
2-s2.0-4444268259,2004,0040329930|84972113920|38249015513|0030501828|0141912578|33749299563|4444233672|0142007875|0000335511|0000704345|0041003245,International Economic Review|Econometric Theory|Stochastic Processes and their Applications|Econometric Theory|Journal of Econometrics|Journal of Econometrics|Biometrika|Econometrica|Journal of Econometrics|Biometrika|Biometrika
2-s2.0-4444268257,2004,85005305538|0036093822|34250446073|0039842662|0002444388|0000610929|0036190465|0000016303|0001295858|0036091177|85008736512|84980096808|0033414601,Quarterly Journal of Economics|Econometrica|Public Choice|Quarterly Journal of Economics|Journal of Public Economics|American Economic Review|Journal of Political Economy|Econometrica|Journal of Economic Theory|Econometrica|Quarterly Journal of Economics|The Journal of Finance|Economic Theory
2-s2.0-4444258300,2004,0001737445|0036657895|51249171765|0032220634|0032423576|13744252028|0024140061|0000779299|84971814894,Journal of Economic Theory|Advances in Applied Mathematics|Combinatorica|American Political Science Review|Combinatorica|Proceedings of the American Mathematical Society|Annual Symposium on Foundations of Computer Science (Proceedings)|American Economic Review|American Political Science Review
2-s2.0-3142775780,2004,0037760585|3142779229|0031428553|84947403595|0001838313|5644298650|0001382115|21844485448|0002900835,Journal of Econometrics|Biometrika|Review of Economic Studies|Journal of the American Statistical Association|Biometrika|Journal of Human Resources|Journal of Econometrics|Journal of the American Statistical Association|Journal of the American Statistical Association
2-s2.0-3142767020,2004,0010629996|0018668029|38249039490|38249039809|38249040460|0003187405|33845382806|0348237059|0035621187|0001191524|0000729681|0012924728,Econometrica|Biometrika|Journal of Econometrics|Journal of Econometrics|Journal of Econometrics|Journal of Econometrics|Journal of the American Statistical Association|Statistica Sinica|Econometric Theory|Journal of Econometrics|Journal of Econometrics|Journal of the American Statistical Association
