eid,year,references,journals
2-s2.0-0036313273,2002,0038876838|84963026911|0000047175|0000949914|0000096937|0001336356|0040322024|33751189676|15244363192|77956739087|0346835936|1542605466|34147175261|77956750491,Review of Economic Studies|Review of Economic Studies|Econometrica|Econometrica|American Economic Review|Review of Economic Dynamics|Quarterly Journal of Economics|Journal of Monetary Economics|Journal of Monetary Economics|Handbook of Macroeconomics|International Economic Review|NBER Macroeconomics Annual|Journal of Monetary Economics|Handbook of Macroeconomics
2-s2.0-0036309758,2002,0031362920|0032131072|0001463973|0033737577|0001237115|0038978167|0000627340|0040805999|0039894440|0035586677|0031599014|0000601655|84963107520|84959809412|0035604646|0033864415,Management Science|Communications of the ACM|American Economic Review|Management Science|American Economic Review|Journal of Industrial Economics|Journal of Economic Theory|Quarterly Journal of Economics|Journal of Industrial Economics|Review of Economics and Statistics|Communications of the ACM|American Economic Review|Quarterly Journal of Economics|Review of Economic Studies|Journal of Industrial Economics|Journal of Political Economy
2-s2.0-0036309707,2002,0031067619|0001152851|0001902276|84970216500|0001112632|84973962345,"Journal of Economic Behavior and Organization|Journal of Law, Economics, and Organization|Journal of Economic Behavior and Organization|Rationality and Society|Journal of Economic Literature|The Journal of Economic History"
2-s2.0-0036255834,2002,84937149683|0029508026|51249187862|51249163830|0030446037|49049152664|0002198858|0029472015|0009029037|77956864897|0025553351|0033150863,American Economic Review|Journal of International Economics|Weltwirtschaftliches Archiv|Weltwirtschaftliches Archiv|Journal of International Economics|Journal of International Economics|Journal of The Japanese and International Economies|Quarterly Journal of Economics|American Economic Review|Handbook of International Economics|Economic Journal|Journal of International Economics
2-s2.0-0036255722,2002,0036313914|0029488278|65549092078|85040872943|84977427073|0035657056|0034070527|85040871961|84959812005|0027084526|0034959845|0023519256|84959829982,Journal of Political Economy|Journal of Political Economy|Handbook of Development Economics|Agrarian impasse in Bengal: institutional constraints to technological change.|American Economic Review|Review of Economic Studies|Economic Development and Cultural Change|The state and poverty in India: the politics of reform.|Review of Economic Studies|American Economic Review|Economic Development and Cultural Change|Journal of Political Economy|Review of Economic Studies
2-s2.0-0036255050,2002,0004282446|0031410482|0039131029|0002202753|0000473869|0002279207|0033415936|0001538946|85077581788|84963056999|0009021411|0000232828,"Quarterly Journal of Economics|Review of Economic Studies|International Economic Review|American Economic Review|Journal of Financial Economics|Journal of Economics & Management Strategy|Journal of Law, Economics, and Organization|Journal of Economic Perspectives|RAND Journal of Economics|Review of Economic Studies|Review of Economic Studies|Journal of Economic Perspectives"
2-s2.0-0036251845,2002,0001393537|0002521413|84960599817|0034985889|0002596450,Econometrica|American Economic Review|Quarterly Journal of Economics|Econometrica|American Economic Review
2-s2.0-0036245880,2002,0000773433|34547200422|18744376145|0000657608|0001242964|38249009812|0000312611|0000555936|0033885203|0009075034|0002853911|84963009312|84978549015|0031067468|0345708773|0000577911,Journal of Political Economy|Journal of Public Economics|Journal of Public Economics|Journal of Economic Behavior and Organization|Journal of Public Economics|Journal of Public Economics|Journal of Public Economics|Journal of Public Economics|European Economic Review|Journal of Public Economics|Journal of Public Economics|Quarterly Journal of Economics|Annals of Public and Cooperative Economics|Journal of Public Economics|Journal of Public Economics|Economics Letters
2-s2.0-0036245816,2002,84963017835|0030078454|49149133931|43949174644|0040240349|0000998118|84960603393|0031409017|0033658756,"Quarterly Journal of Economics|Journal of Monetary Economics|Carnegie-Rochester Confer. Series on Public Policy|Journal of Monetary Economics|Journal of Money, Credit and Banking|Econometrica|Quarterly Journal of Economics|Journal of Political Economy|Journal of Political Economy"
2-s2.0-0036245713,2002,85040876645|1542475983|0029480797,British historical statistics|Journal of Economic Perspectives|Quarterly Journal of Economics
2-s2.0-0036245661,2002,0033420874|0030243415|38249009190|84925910020,Review of Economics and Statistics|Journal of Financial Economics|Journal of Banking and Finance|Review of Economic Studies
2-s2.0-0036190719,2002,0032327827|0030549444|84970734391|0002857636|0031488475|0000143382|84962985042|0030218749|84977416800,Journal of the American Statistical Association|Southern Economic Journal|The Annals of the American Academy of Political and Social Science|Journal of Economic Perspectives|Public Choice|Journal of Economic Literature|Review of Economic Studies|Journal of Health Economics|Economic Inquiry
2-s2.0-0036190465,2002,0002378158|85005305538|38249038397|78449258215|0032207278|0000486843|0030295568|0000297945|0033421219|0030269015|0000682177|0010069619|0000821256|0031498375,Monthly Labor Review|Quarterly Journal of Economics|Economics Letters|Quarterly Journal of Economics|Management Science|Journal of Financial Economics|Journal of Financial Economics|American Economic Review|RAND Journal of Economics|Journal of Public Economics|Journal of Financial Economics|Journal of Financial Economics|The Journal of Finance|Journal of Law and Economics
2-s2.0-0036187549,2002,0033398861|0026397723|0003215302|84937315110|0034367161,Applied Economics|AIDS|Journal of Economic Perspectives|Crime & Delinquency|Public Choice
2-s2.0-0036187547,2002,84977702782|0033938149|0008605534|77956842194|0009981298|0040196030|58149365337|0030191290|0001312822|33846907054|0034408475|0029532393|0000183976,The Journal of Finance|Journal of International Economics|Journal of Finance|Handbook of International Economics|Journal of Finance|Journal of Finance|Journal of Financial Economics|Journal of Financial Intermediation|Journal of International Economics|Journal of International Economics|Review of Financial Studies|Journal of Political Economy|The Journal of Finance
2-s2.0-0036184473,2002,0032416911|84892153753|84977403540|0003064946|84935843609|84977216937|0001699443|0031996097|0001222746|0007556715|0001697397|0001547022|0031995014|0008572920|0008541783|38249026375,Journal of Political Economy|Review of Economic Studies|Economic Inquiry|Journal of Public Economics|American Political Science Review|Journal of Conflict Resolution|American Economic Review|Journal of Public Economics|Public Choice|American Economic Review|American Economic Review|American Economic Review|Journal of Public Economics|Journal of Mathematical Economics|Journal of Public Economic Theory|Organizational Behavior and Human Decision Processes
2-s2.0-0036184349,2002,85014330758|0032584451|0034714022|0033255395|0030738531|0026434578|0034558389|0032235835|0028088602|0032168420|0032958750|84963034347|0020168448|0019771438|0031312499|0000308031|84977334666|0032248561|0028763733,American Economic Review|Morbidity and Mortality Weekly Report|Morbidity and Mortality Weekly Report|Tobacco Control|Journal of Health Economics|MMWR. Morbidity and mortality weekly report|Journal of Risk and Uncertainty|Economic Inquiry|Journal of Health Economics|RAND Journal of Economics|Health Economics|Quarterly Journal of Economics|Journal of Health Economics|Journal of Law and Economics|Tobacco control|Journal of Economic Literature|Economic Inquiry|Tobacco Control|MMWR. Morbidity and mortality weekly report
2-s2.0-0036184348,2002,0036704260|84963030229|0028551514|0000185595|0000229357|0000254081|0001264220|0000355822|38249012078|0030435740,Quarterly Journal of Economics|Review of Economic Studies|Journal of Political Economy|Econometrica|International Review of Law and Economics|Economic Journal|American Economic Review|American Economic Review|European Economic Review|Journal of Political Economy
2-s2.0-0036184128,2002,0031537176|38248999435|0031206516|84963017835|84993921339|84890656542|43949153336|0000555995|0002563938|38249013436|0013148655|48749138611|0001551170|0042273578|0029532393|0000819917|0000395884|0000613895|0347078538,Journal of Monetary Economics|Journal of International Economics|Journal of Monetary Economics|Quarterly Journal of Economics|The Journal of Finance|The Econometrics of Financial Markets|Carnegie-Rochester Confer. Series on Public Policy|Journal of Monetary Economics|Journal of Monetary Economics|Journal of International Economics|Journal of Monetary Economics|Carnegie-Rochester Confer. Series on Public Policy|Journal of Economic Theory|Carnegie-Rochester Confer. Series on Public Policy|Journal of Political Economy|Quarterly Journal of Economics|Journal of International Economics|Journal of Monetary Economics|Journal of Financial Economics
2-s2.0-0942299821,2003,0028579913|0028192455|0029480797,Modern China|European Economic Review|Quarterly Journal of Economics
2-s2.0-0942288976,2003,0036789576|0001261950|38949092058|0002747981|0001852811|0035617862|0040021601|84877090313|0031502658|8744258405|0002078678|0000883258|0000774157|84877149952|84959812265|0000398111|84877100059|0039647005|0011366180|0013020712|0001371817|84916929634,Journal of Financial Economics|Review of Economic Studies|Journal of Economic Theory|Journal of Economic Perspectives|Journal of Financial Economics|Journal of Economics and Management Strategy|Review of Economic Studies|Journal of Financial Economics|Review of Financial Studies|Journal of Finance|Journal of Financial Economics|Journal of Financial Economics|Journal of Financial Economics|Journal of Financial Economics|Quarterly Journal of Economics|Journal of Finance|Journal of Financial Economics|Journal of Finance|Journal of Finance|Journal of Political Economy|Journal of Personality and Social Psychology|The Journal of Finance
2-s2.0-0942278086,2003,0345818517|0032815685|0039772143|0006862034|0033652586|0029818337|0042884168|0033928226|0025707123|0026168283|0001603413|0034410372,University of Chicago Law Review|Gastroenterology|Quarterly Journal of Economics|American Economic Review|Journal of Political Economy|Journal of the American Medical Association|Journal of the American Medical Association|Oxford Economic Papers|Science|The American economic review|American Economic Review|RAND Journal of Economics
2-s2.0-0942278085,2003,0036066122|0034836093|0037238891|84962992225|85108906254|0028570634|84963060367|0000913879|85040890266,Journal of International Economics|American Journal of Agricultural Economics|Econometrica|Review of Economic Studies|B.E. Journal of Theoretical Economics|Journal of Political Economy|Review of Economic Studies|American Economic Review|Governing the commons: the evolution of institutions for collective action
2-s2.0-0942267287,2003,84871969204|85005305538|0040122102|0001135333|38249008337|0000433660|84963069350|0036109066|77956786708|0001760605|0000986907|84960565386|10444239779,American Economic Review|Quarterly Journal of Economics|Review of Economics and Statistics|Journal of Public Economics|Journal of Public Economics|Journal of Public Economics|Quarterly Journal of Economics|Journal of Public Economics|Handbook of Population and Family Economics|American Economic Review|Journal of Political Economy|Quarterly Journal of Economics|Review of Economic Studies
2-s2.0-0942267285,2003,84959810873,Quarterly Journal of Economics
2-s2.0-0942267284,2003,0033942542|0001099198|0022750222|0001345904|0028600139|0041193235|0000591512|0022750232|0031786891|0000095008|0026956612|77956753271|0002596450,Journal of Human Resources|Quarterly Journal of Economics|Journal of labor economics|Journal of Economic Literature|Quarterly Journal of Economics|Brookings Papers on Economic Activity|Labour Economics|Journal of labor economics|Journal of Development Economics|Journal of Public Economics|American Economic Review|Handbook of Labor Economics|American Economic Review
2-s2.0-0942267283,2003,0005084126|0001660909|84960565609|27744568768|0009806438|0034532115|0000149467|0039973633|0002548650|0001259533,Journal of International Economics|American Economic Review|Quarterly Journal of Economics|Journal of Political Economy|Quarterly Journal of Economics|Review of Economic Studies|Journal of Economic Theory|NBER Macroeconomics Annual|Review of Economic Studies|Journal of International Economics
2-s2.0-0345414619,2003,0013040286|84979188687|0033459186|0036762855|0036222880,"Quarterly Journal of Economics|Economica|Journal of Law, Economics, and Organization|Journal of Human Resources|Economic Journal"
2-s2.0-0345414608,2003,0013615710|0033469688|84983979262|0040481570|84983920526|0039331951|84959803381|0029507570|0030514974|0032390651|0011936633,Real Estate Economics|RAND Journal of Economics|Real Estate Economics|Quarterly Journal of Economics|Real Estate Economics|Journal of Urban Economics|Review of Economic Studies|Quarterly Journal of Economics|Real Estate Economics|Review of Financial Studies|American Economic Review
2-s2.0-0344983401,2003,0030305727|0001001504|0000463686|0028591926|0032325207,Journal of Politics|Review of Economic Studies|American Political Science Review|American Economic Review|Journal of Public Economics
2-s2.0-0344983396,2003,0001852811|0033446833|0039563826|0000380080|0000833892|49149146329|0039657044|45949112827|0000706823|0000176289|84974198967|0001121113|0010875804|84977702683|0039027651|0000629704,"Journal of Financial Economics|RAND Journal of Economics|Journal of Financial Economics|Journal of Financial Economics|Journal of Financial Economics|Journal of Financial Economics|Journal of Finance|Journal of Financial Economics|Journal of Financial Economics|Journal of Financial Economics|Journal of Financial and Quantitative Analysis|Journal of Financial Economics|Journal of Law, Economics, and Organization|The Journal of Finance|Journal of Finance|Journal of Financial Economics"
2-s2.0-0344552393,2003,0035641672|38249028548|84858284407|0035053913|84963025667|0027839552|0001106469|38249009259|0032331665|34248433635|84971961667,American Political Science Review|Journal of Public Economics|Quarterly Journal of Economics|Review of Economic Studies|Quarterly Journal of Economics|American Economic Review|Journal of Public Economics|Journal of Public Economics|Public Choice|Public Choice|The Journal of Politics
2-s2.0-0344120782,2003,0016525445|0039130984|0036704138|0009713512|0032771542|84987287785|0001515936|84994998500|0038969032|84960566726|0038957677|0038978080|84959819141|84963075943|84963066478|84963071606|0000673030,Psychological Bulletin|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Financial Economics|Journal of Political Economy|Journal of the Experimental Analysis of Behavior|Econometrica|Psychological Science|Quarterly Journal of Economics|Quarterly Journal of Economics|American Economic Review|Quarterly Journal of Economics|Review of Economic Studies|Review of Economic Studies|Review of Economic Studies|Review of Economic Studies|Economics Letters
2-s2.0-0344120780,2003,0000594675|33847514005|70350095599|0000098045,American Economic Review|Quarterly Journal of Economics|Handbook of Income Distribution|Handbook of Income Distribution
2-s2.0-0141959766,2003,0002554415|0000533733|0030304296|84925978633|0003012721|84960565386|0040003931,Journal of Economic Theory|American Economic Review|Economic Theory|Review of Economic Studies|Journal of Economic Theory|Quarterly Journal of Economics|Quarterly Journal of Economics
2-s2.0-0141925325,2003,85077390164|0029190847|0038794526|0024825521|84985262280|0036334344|0141936001|84959803381,RAND Journal of Economics|Econometrica|Applied Economics|Regional Science and Urban Economics|Journal of Regional Science|RAND Journal of Economics|Advances in Applied Microeconomics|Review of Economic Studies
2-s2.0-0141925323,2003,21844504524|0002499826|0001140573|0030511150|0041193235|5544310744|0032451887|0001598420|0026956612|84984002969,Quarterly Journal of Economics|Journal of Monetary Economics|Journal of Economic Dynamics and Control|Journal of Monetary Economics|Brookings Papers on Economic Activity|Journal of Political Economy|Journal of Political Economy|Review of Economic Studies|American Economic Review|Review of Income and Wealth
2-s2.0-0141890825,2003,0001516890|84963088923|0001977846|0002791273|0005429839|0001202741|0031318570|0013239933|0031256345|84963082747|12944327413|0029198840|0032827484|0033003146,Journal of Public Economics|Review of Economic Studies|International Tax and Public Finance|Journal of Public Economics|Journal of Public Economics|Journal of Economic Literature|RAND Journal of Economics|Journal of Economic Perspectives|Journal of Public Economics|Review of Economic Studies|Oxford Economic Papers|Journal of Environmental Economics and Management|Journal of Environmental Economics and Management|Journal of International Economics
2-s2.0-0141890824,2003,0006245201|38249019111|84963257520|21844520188|0000232757|38249010336|0034417757|34249688737|0000582696,Journal of Economic Theory|Journal of Economic Theory|Journal of Political Economy|Journal of Family Psychology|Journal of Economic Theory|Explorations in Economic History|Economics Letters|Journal of Personality and Social Psychology|American Economic Review
2-s2.0-0141872380,2003,0027770471|1542603533|0036051366|0031537824|0031538957|1542422513|0030295914|0001951962|0001841388|0031542791|0031206405|0000468633|0029908088|0031542895|0040651867|0000210845|0033472917|19444373540|0033367481|84965454720|0041075674|84977036117|0041866828|0001655534|0348099741|0030295868,Quarterly Journal of Economics|American Economic Review|International Economic Review|Journal of Policy Analysis and Management|Journal of Policy Analysis and Management|Journal of Economic Growth|Journal of Public Economics|Journal of Political Economy|American Economic Review|Journal of Policy Analysis and Management|Journal of Public Economics|Review of Economic Studies|Quarterly Journal of Economics|Journal of Policy Analysis and Management|International Economic Review|American Economic Review|Journal of Public Economics|Social Choice and Welfare|Journal of Political Economy|Urban Studies|Quarterly Journal of Economics|American Economic Review|Journal of Public Economics|International Tax and Public Finance|American Economic Review|Journal of Public Economics
2-s2.0-0042907646,2003,0007980113|0009713512|0040291438|66049100957|0039619893|0002519023|84890656542|84977726602|84977708733|0030452013|0031373747|84977737676|38549147867|84993845943|0013413658|0001897337|0009888594|84977723543|0010962742|0000278184|0003085090|0035511291|84993888629|84993869066|0035681734|0000473546|0007740284|0002215433,Journal of Finance|Journal of Financial Economics|Journal of Finance|Handbook of the Economics of Finance|Journal of Finance|Journal of Finance|The Econometrics of Financial Markets|The Journal of Finance|The Journal of Finance|Journal of Political Economy|Macroeconomic Dynamics|The Journal of Finance|Journal of Financial Economics|The Journal of Finance|Journal of Finance|Journal of Economic Theory|Journal of Finance|The Journal of Finance|Journal of Finance|Journal of Monetary Economics|Journal of Economic Theory|Journal of Financial Economics|The Journal of Finance|The Journal of Finance|Journal of Political Economy|Journal of Financial Economics|Journal of Financial Economics|Journal of Financial Economics
2-s2.0-0043127286,2003,0002086655,Journal of Mathematical Economics
2-s2.0-0042626505,2003,0031613416|0030051195|85076737870|0027945406|0029030616|84942384006|0024410419|0033538266|0038713554|0036761801|0034639804|0030789093|0032113274|0032191392|0034090810|0033090933|0029924846|0032572047|0028153541|0028885104,The Joint Commission journal on quality improvement|New England Journal of Medicine|RAND Journal of Economics|The Annals of Thoracic Surgery|New England Journal of Medicine|JAMA: The Journal of the American Medical Association|Annals of Emergency Medicine|Journal of the American Medical Association|Quarterly Journal of Economics|RAND Journal of Economics|Journal of the American Medical Association|Inquiry|Medical Care|Journal of the American College of Cardiology|Health Services Research|Medical Care|New England Journal of Medicine|Journal of the American Medical Association|Annals of Internal Medicine|Circulation
2-s2.0-0042125425,2003,0039486307|0000190379|0031422341|0042390758|0000920849|0027832585|0039172849|84980127170|51249166072,American Economic Review|American Economic Review|American Economic Review|Oxford Economic Papers|Journal of International Economics|Journal of Political Economy|American Economic Review|Kyklos|Weltwirtschaftliches Archiv
2-s2.0-0041624473,2003,58149326397|0005353907|0000821244|84963025667|0031256584|0002077271|0036093467|84945789945|0000758349|0000201817|1542580590,Games and Economic Behavior|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Games and Economic Behavior|Review of Economic Studies|Econometrica|Journal of the American Statistical Association|Games and Economic Behavior|Journal of Economic Theory|Journal of Economic Perspectives
2-s2.0-0041624471,2003,0039785383|3543016088|0041156826|0038015640|0041388580|0032350658|0033827164,Social Service Review|American Sociological Review|American Economic Review|Review of Economics and Statistics|Journal of Human Resources|Social Forces|Journal of Human Resources
2-s2.0-0041624421,2003,0039758339|0022750222|0011908444|0022750340|0025034494|0019793890|21844489948|0033708624|0000794082|0032847238|0032864370|35448954066|85047681202|0034065459|0344193660|0001717868|0042530344|21144478336|0039054692,Quarterly Journal of Economics|Journal of labor economics|American Economic Review|Journal of labor economics|Science|Science|Quarterly Journal of Economics|Economic Journal|Evolution and Human Behavior|Industrial Relations|Industrial Relations|Research in Labor Economics|Psychological Review|Journal of Human Resources|Journal of Human Resources|Journal of Human Resources|Intelligence|Economic Inquiry|Intelligence
2-s2.0-0041402718,2003,0013068840|0000508007|0000069353|0030191751|84960563837|0002528964|0040162258|0036335336|0012144271|0000978023|38549147867|0013413658|84993894915|84977725243|84977728940|0000760894|4243088649|0041028794|0037950037|0005105024|3843049641|84993907227|0001644323|84985730886|85040435058|0010734388|0036351857|0034382837,Journal of Financial Markets|Journal of Financial Economics|Journal of Financial Economics|Journal of Financial Economics|Quarterly Journal of Economics|Journal of Financial Economics|Journal of Finance|Journal of Financial Economics|Journal of Financial Economics|Journal of Financial Markets|Journal of Financial Economics|Journal of Finance|The Journal of Finance|The Journal of Finance|The Journal of Finance|Journal of Financial Economics|Journal of Political Economy|Journal of Finance|Journal of Economic Theory|Journal of Financial Research|The Journal of Finance|The Journal of Finance|Journal of Financial Economics|Canadian Journal of Administrative Sciences / Revue Canadienne des Sciences de l'Administration|European Financial Management|Journal of Finance|Review of Financial Studies|Review of Financial Studies
2-s2.0-0041352913,2003,0000529899|0035635211|0000437253|0001635960|85077543533|0033858813|0001959634|0031422563|40549119614|0035622093|0027760444|0000831857|0001093750|84960577231|85005274221|0000304986|84960610493|85076400958|33845685278,"Industrial Relations|Review of Economics and Statistics|Industrial Relations|Quarterly Journal of Economics|RAND Journal of Economics|Journal of Political Economy|Industrial and Labor Relations Review|American Economic Review|Journal of Law, Economics, and Organization|Journal of Labor Economics|Quarterly Journal of Economics|American Economic Review|American Economic Review|Review of Economic Studies|Economic Inquiry|American Economic Review|Review of Economic Studies|RAND Journal of Economics|Handbook of Labor Economics"
2-s2.0-0038205595,2003,0024185906|36849036181|0012676289|0030659729|0030115873|0031466127|0012085580|0001912322|0009363623|0030528801|0027728812|0024155911|0038060595|0001600765|21344476555|85017128111|0000263970|45549116427,Papers in Regional Science|Ricerche Economiche|Quarterly Journal of Economics|Journal of Political Economy|Journal of Monetary Economics|American Economic Review|Journal of Econometrics|Journal of Econometrics|Journal of Monetary Economics|Review of Economics and Statistics|Journal of Political Economy|Review of Economics & Statistics|Journal of Monetary Economics|Review of Economic Studies|Probability Theory and Related Fields|Journal of Political Economy|Review of Economic Dynamics|Journal of Monetary Economics
2-s2.0-0038205588,2003,0011568469|33745571161|0001462272,Journal of International Economics|Journal of International Economics|Journal of International Economics
2-s2.0-0037530344,2003,84954222200|0029532768|0026646336|0037723025|0032987820|84964123758|0040657463|0020895038|0021575979|0022853327|0012100872|0021678721|0034417340|0025661591,The Bourgeoisie in 18th Century France|Habitat International|Journal of Comparative Family Studies|American Economic Review|Journal of Economic History|Contributions to Indian Sociology|Quarterly Journal of Economics|Population Studies|Man|Population Studies|American Economic Review|Journal of Comparative Family Studies|Economics Letters|American Anthropologist
2-s2.0-0037530292,2003,0002361026|0040516941|0031524334|0001463973|0039120737|0000473869|0002279207|0001538946|0009021411|0000232828|34547547122|34547394675,Journal of Economic Perspectives|Journal of Finance|Review of Financial Studies|American Economic Review|Journal of Finance|Journal of Financial Economics|Journal of Economics & Management Strategy|Journal of Economic Perspectives|Review of Economic Studies|Journal of Economic Perspectives|European Economic Review|Journal of Financial Intermediation
2-s2.0-0037530231,2003,0001099198|0034051815|0027751501|84962984418|0030356881|38249014105|0032750573|0022845508,Quarterly Journal of Economics|Environment and Planning A|American Economic Review|Review of Economic Studies|Econometrica|Journal of Econometrics|Journal of International Trade and Economic Development|Review of Economics & Statistics
2-s2.0-0013020712,2003,0039403208|0001381436|84877090313|0038737855|0002078678|84900013243|18044395198|84977712440|0001675669|0038693107|0346207692|38549147867|84993650709|84959812265|84877100059|84977314600|0007881731|0005106181|84993869066|0039842076|84977736029|0034148029|84916929634|0007888467|0000302079|0039021355|84977717063|0038193294|84977371412|0039246532,Journal of Finance|The Journal of Finance|Journal of Financial Economics|Journal of Corporate Finance|Journal of Financial Economics|The Journal of Finance|Journal of Financial Economics|The Journal of Finance|Journal of Financial Economics|Journal of Finance|Journal of Financial Economics|Journal of Financial Economics|The Journal of Finance|Quarterly Journal of Economics|Journal of Financial Economics|The Journal of Finance|Journal of Finance|Journal of Financial Economics|The Journal of Finance|Journal of Finance|The Journal of Finance|Journal of Financial Economics|The Journal of Finance|Journal of Finance|The Journal of Finance|Quarterly Journal of Economics|The Journal of Finance|Journal of Finance|American Economic Review|Financial Management
2-s2.0-0037302711,2003,0036435474|0034988948|0000145378|0001211291|0036158457|0031743166|0030501828|0000621414|0002737887|85011204599|85005290947|0033901821|0347419653|0025451933|0032804976|0001810166|0000553475|0036334315,Econometrica|Journal of Political Economy|Review of Economic Studies|Journal of Political Economy|Games and Economic Behavior|Forest Science|Econometric Theory|Econometrica|American Economic Review|American Economic Review|Economic Inquiry|Management Science|Review of Economic Studies|Journal of Optimization Theory and Applications|Journal of Economic Surveys|European Economic Review|American Economic Review|RAND Journal of Economics
2-s2.0-0037302022,2003,0034079058|12444261339|0000268370|0031994543|0031410051|85010390101|0034988947|0031474088|0012733029,Journal of Political Economy|Journal of Banking and Finance|Canadian Journal of Economics|Journal of Monetary Economics|Journal of Political Economy|Journal of Political Economy|Journal of Political Economy|Journal of Political Economy|Journal of Economic Theory
2-s2.0-0037301850,2003,0028591186|0035156134|84961730960|84981441106|0027038448|0030438156|0030524915|0029508026|0036376395|0033306561|0034043583|0031397815|0033059814|0034976984|15244363192|0019140244|84960609322,American Economic Review|Journal of International Economics|The Manchester School|The Manchester School|Journal of Political Economy|Review of Economics and Statistics|Journal of Monetary Economics|Journal of International Economics|Econometrica|Journal of Development Economics|Review of International Economics|American Economic Review|Journal of International Economics|Journal of International Economics|Journal of Monetary Economics|American Economic Review|Quarterly Journal of Economics
2-s2.0-0037301838,2003,84974040577|51249168111|0002521413|0001678558|0001951484|84963036845|0032997391|0343932891|77957234851|0000487128|38249002471|0027498610,American Political Science Review|Weltwirtschaftliches Archiv|American Economic Review|Journal of Public Economics|Journal of Economic Theory|Quarterly Journal of Economics|Journal of International Economics|Journal of International Economics|Handbook of International Economics|Journal of Economic Theory|European Economic Review|Journal of Political Economy
2-s2.0-0037301806,2003,0031138583|0020683603|84978392923|0019910073|0029526498|0000533781|0002595417|0019910069|0019931879|0030304298|84979140130|84977307502,Journal of Economic Behavior and Organization|Current Anthropology|American Anthropologist|Resource managers: North American and Australian hunter-gatherers|Journal of Political Economy|Oceania|Journal of Economic Behavior and Organization|Resource managers: North American and Australian hunter-gatherers|Resource managers: North American and Australian hunter-gatherers|Economic Theory|American Anthropologist|Oceania
2-s2.0-0037301787,2003,0036255834|0029512886|0001106958|0028578884|0031498246|33645758201,Journal of Political Economy|Journal of Development Economics|European Economic Review|Review of Economics and Statistics|Japan and the World Economy|Handbook of Econometrics
2-s2.0-12144279436,2004,0002624840|0036417686|0001551506|0041030602|0039561990|0039056269|4243442002|0039657043|0142250336|84993848940|0012268861|0005163859|0000956516,Journal of Finance|Review of Financial Studies|Journal of Political Economy|Journal of Finance|Journal of Finance|Journal of Finance|Review of Economic Studies|Journal of Finance|Journal of Finance|The Journal of Finance|Journal of Financial Economics|Journal of Finance|Journal of Finance
2-s2.0-12144279039,2004,0027770471|45349111269|0031414087|0032823355|1542422513|0001834099|0028551037|0000146362|0028551315|0029908088|0008247153|34247961611|84970155804|0001515564,Quarterly Journal of Economics|Journal of Urban Economics|Quarterly Journal of Economics|Journal of Political Economy|Journal of Economic Growth|Journal of Urban Economics|American Sociological Review|Social Science Research|American Journal of Sociology|Quarterly Journal of Economics|Journal of Urban Economics|The Journal of Mathematical Sociology|Urban Studies|Journal of Urban Economics
2-s2.0-12144274667,2004,0030463848|0036102751|0027760444|0000647698|77957185442|0043194523|0029483917,Journal of Political Economy|Journal of Labor Economics|Quarterly Journal of Economics|Economics Letters|Oxford Economic Papers|Oxford Economic Papers|Journal of Political Economy
2-s2.0-12144270842,2004,38249038606|0000920435|84959825359|45249129762|0344652451|0034367016,Journal of International Economics|Journal of International Economics|Quarterly Journal of Economics|Journal of International Economics|Journal of Economic Literature|International Journal of Industrial Organization
2-s2.0-12144266184,2004,84926271541|0001090622|84971725007|0032392852|84977331032|21344439521|0000433590|21344442578|21844481254|84974269569|3042802228|85015469267|0033238817|21144478697|0031520445|0001556681|38149146947|0001603778|84977381925|0022212694,American Political Science Review|Econometrica|American Political Science Review|American Journal of Political Science|Economic Inquiry|Public Choice|Psychometrika|Public Choice|Public Choice|The Journal of Politics|American Political Science Review|The spatial theory of voting: an introduction.|American Journal of Political Science|Public Choice|RAND Journal of Economics|Journal of Economic Theory|Journal of Public Economics|American Economic Review|Economic Inquiry|American Economic Review
2-s2.0-12144262641,2004,0001918323|0037596892|0343527285|0001889872|0001028301|0004961208|2942720854|46549099071|0001392746|0039738027|45549121696|0042493164|0000510157,Journal of Monetary Economics|Review of Economics and Statistics|Journal of Political Economy|Review of Economic Dynamics|Review of Economic Studies|Review of Economic Dynamics|American Economic Review|Journal of Monetary Economics|European Economic Review|International Economic Review|Journal of Monetary Economics|Journal of Monetary Economics|Journal of International Economics
2-s2.0-12144254378,2004,84963257520|0026589505|38249033754|0038969032|84963071606,Journal of Political Economy|International Journal of Aging and Human Development|Journal of Monetary Economics|Quarterly Journal of Economics|Review of Economic Studies
2-s2.0-12144249419,2004,0001655529|0030449510|0024935827|84959843820|0037984164|0242583203|0000227693|0000348264|3042666771|21144477824|2442593560,Journal of Economic Literature|American Economic Review|Quarterly Journal of Economics|Review of Economic Studies|Review of Economic Studies|Econometrica|Journal of Political Economy|Econometrica|American Economic Review|Journal of Business and Economic Statistics|Review of Economics and Statistics
2-s2.0-8744315359,2004,0038134624|85008351234|85005423548|8744253245|0037180490|0037332222|0036184473|33846669324,Quarterly Journal of Economics|Behavioral Game Theory: Experiments in Strategic Interaction|Economic Inquiry|Journal of Economic Behavior and Organization|Proceedings of the National Academy of Sciences of the United States of America|Quarterly Journal of Economics|Journal of Political Economy|Journal of Economic Theory
