journal,year,name,scopus_id,managing_editor,editor,associate_editor
JBF,1998,"Takagi, Shinji",8574043900,0,0,1
JBF,1998,"Smith, Stanley D.",55702268100,0,0,1
JBF,1998,"Rhoades, Stephen A.",6602731191,0,0,1
JBF,1998,"Errunza, Vihang R.",6603286668,0,0,1
JBF,1998,"Chan, Yukshee",55464597600,0,0,1
JF,1998,"Raviv, Artur",7004166893,0,0,1
JF,1998,"Subrahmanyam, Avanidhar",7007008639,0,0,1
JF,1998,"Harvey, Campbell R.",35608333700,0,0,1
JF,1998,"James, Christopher M.",7203017650,0,0,1
JF,1998,"Mayes, David G.",7005832214,0,0,1
JF,1998,"Scharfstein, David S.",7003408304,0,0,1
JF,1998,"Schwartz, Eduardo S.",56823824000,0,0,1
JF,1998,"Ofek, Eli",7004306326,0,0,1
JF,1998,"Schwert, G. William",24313667500,0,0,1
JF,1998,"Constantinides, George M.",7006623149,0,0,1
JF,1998,"Stoll, Hans R.",7102728612,0,0,1
JF,1998,"DeAngelo, Harry",6602483422,0,0,1
JF,1998,"Welch, Ivo V.O.",7003982192,0,0,1
JF,1998,"Poterba, James M.",7003911528,0,0,1
JF,1998,"Ritter, Jay R.",7402315055,0,0,1
JF,1998,"Shanken, Jay",6602481632,0,0,1
JF,1998,"Stein, Jeremy C.",7402750873,0,0,1
JF,1998,"Hasbrouck, Joel",7003316791,0,0,1
JF,1998,"McConnell, John J.",7203040952,0,0,1
JF,1998,"Lakonishok, Josef",6602136903,0,0,1
JF,1998,"French, Kenneth R.",7006094907,0,0,1
JF,1998,"Harris, Lawrence E.",7401537335,0,0,1
JF,1998,"Miller, Merton H.",7406533756,0,0,1
JF,1998,"Brennan, Michael J.",24438837000,0,0,1
JF,1998,"Rajan, Raghuram G.",7101892426,0,0,1
JF,1998,"Stulz, René M.",7004675901,1,0,0
JF,1998,"Roll, Richard",7006002256,0,0,1
JF,1998,"Whaley, Robert E.",7005965230,0,0,1
JF,1998,"Vishny, Robert W.",6701615092,0,0,1
JF,1998,"Masulis, Ronald W.",6506697849,0,0,1
JF,1998,"Titman, Sheridan D.",7003382478,0,0,1
JF,1998,"Buser, Stephen A.",24439308100,0,0,1
JF,1998,"Brown, Stephen J.C.",55489559900,0,0,1
JF,1998,"Kaplan, Steven N.",7403238239,0,0,1
JF,1998,"Goetzmann, William Nelson",57193483322,0,0,1
JFE,1998,"Shleifer, Andrei",7004575366,0,0,1
JFE,1998,"Esty, Benjamin C.",56636176700,0,0,1
JFE,1998,"Harvey, Campbell R.",35608333700,0,0,1
JFE,1998,"James, Christopher M.",7203017650,0,0,1
JFE,1998,"Schwert, G. William",24313667500,1,0,0
JFE,1998,"Baker, George P.",7403001768,0,0,1
JFE,1998,"Stoll, Hans R.",7102728612,0,0,1
JFE,1998,"DeAngelo, Harry",6602483422,0,0,1
JFE,1998,"Ritter, Jay R.",7402315055,0,0,1
JFE,1998,"Shanken, Jay",6602481632,0,0,1
JFE,1998,"Campbell, John Y.",16446204900,0,0,1
JFE,1998,"Wruck, Karen Hopper",6602334490,0,0,1
JFE,1998,"French, Kenneth R.",7006094907,0,0,1
JFE,1998,"Murphy, Kevin Joseph",7402864036,0,0,1
JFE,1998,"Palepu, Krishna G.",6602444864,0,0,1
JFE,1998,"Dann, Larry Y.",24310184100,0,0,1
JFE,1998,"Hentschel, Ludger",6602773036,0,0,1
JFE,1998,"Barclay, Michael J.",7006382309,0,0,1
JFE,1998,"Pearson, Neil D.",7004954536,0,0,1
JFE,1998,"Healy, Paul M.",7102037136,0,0,1
JFE,1998,"Seguin, Paul J.",7006018069,0,0,1
JFE,1998,"Stulz, René M.",7004675901,0,0,1
JFE,1998,"Whaley, Robert E.",7005965230,0,0,1
JFE,1998,"Vishny, Robert W.",6701615092,0,0,1
JFE,1998,"Kaplan, Steven N.",7403238239,0,0,1
JFI,1998,"Madhavan, Ananth N.",6701703176,0,0,1
JFI,1998,"Kashyap, Anil K.",7101878064,0,0,1
JFI,1998,"Thakor, Anjan V.",6701596295,1,0,0
JFI,1998,"Boot, Arnoud W. A.",56218676800,0,1,0
JFI,1998,"Bernanke, Ben S.",6603742639,0,0,1
JFI,1998,"Smith, Bruce D.",35494272100,0,0,1
JFI,1998,"Calomiris, Charles W.",6603792210,0,0,1
JFI,1998,"James, Christopher M.",7203017650,0,1,0
JFI,1998,"Hirshleifer, David",6602877412,0,0,1
JFI,1998,"Allen, Franklin",7102515412,0,0,1
JFI,1998,"Pennacchi, George G.",6602240480,0,0,1
JFI,1998,"Kanatas, George",6602893882,0,0,1
JFI,1998,"Stoll, Hans R.",7102728612,0,0,1
JFI,1998,"Hasbrouck, Joel",7003316791,0,0,1
JFI,1998,"Mester, Loretta J.",7007037635,0,0,1
JFI,1998,"Flannery, Mark J.",7103128548,0,0,1
JFI,1998,"O'Hara, Maureen",7102817623,0,1,0
JFI,1998,"Fishman, Michael J.",7201595724,0,0,1
JFI,1998,"Petersen, Mitchell A.",7202846223,0,0,1
JFI,1998,"Dybvig, Philip H.",6602981134,0,0,1
JFI,1998,"Rajan, Raghuram G.",7101892426,0,0,1
JFI,1998,"Christie, William Gary",7102380230,0,0,1
JFI,1998,"Freixas, Xavier",6602361765,0,0,1
JMCB,1998,"Berger, Allen N.",7402970440,1,0,0
JMCB,1998,"Abel, Andrew B.",7004484373,0,0,1
JMCB,1998,"Schwartz, Anna Jacobson",35557609500,0,0,1
JMCB,1998,"Santomero, Anthony M.",6603001577,0,0,1
JMCB,1998,"Saunders, Anthony",7201876725,0,0,1
JMCB,1998,"Eichengreen, Barry J.",7005233386,0,0,1
JMCB,1998,"Bernanke, Ben S.",6603742639,0,0,1
JMCB,1998,"McCallum, Bennett T.",7004507510,0,0,1
JMCB,1998,"Laidler., David E.W.",36795932400,0,0,1
JMCB,1998,"Romer, David H.",7004409567,0,0,1
JMCB,1998,"Lucas, Deborah J.",7202026123,0,0,1
JMCB,1998,"Hester, Donald D.",7004921175,0,0,1
JMCB,1998,"Mishkin, Frederic S.",35293058900,0,0,1
JMCB,1998,"Gorton, Gary B.",7003433892,0,0,1
JMCB,1998,"Kaufman, George G.",7005167371,0,0,1
JMCB,1998,"Pennacchi, George G.",6602240480,0,0,1
JMCB,1998,"Benston, George J.",6602326134,0,0,1
JMCB,1998,"Udell, Gregory F.",6602780882,0,0,1
JMCB,1998,"Hamilton, James D.",7403704966,0,0,1
JMCB,1998,"Heaton, John C.",7102998555,0,0,1
JMCB,1998,"Lewis, Karen K.",7201596918,0,0,1
JMCB,1998,"West, Kenneth D.",7401596903,0,0,1
JMCB,1998,"Mester, Loretta J.",7007037635,0,0,1
JMCB,1998,"Gertler, Mark L.",7005881414,0,0,1
JMCB,1998,"Flannery, Mark J.",7103128548,0,0,1
JMCB,1998,"Eichenbaum, Martin S.",6603951476,0,0,1
JMCB,1998,"Goodfriend, Marvin S.",6603978018,0,0,1
JMCB,1998,"Shapiro, Matthew D.",7402159091,0,0,1
JMCB,1998,"Wallace, Neil",7006429088,0,0,1
JMCB,1998,"Mark, Nelson C.",6701710674,1,0,0
JMCB,1998,"Hendershott, Patric H.",6603812966,0,0,1
JMCB,1998,"Evans, Paul",56049176000,1,0,0
JMCB,1998,"Howitt, Peter W.",6603162711,1,0,0
JMCB,1998,"Rajan, Raghuram G.",7101892426,0,0,1
JMCB,1998,"FLOOD, ROBERT P.",7006012090,0,0,1
JMCB,1998,"Cecchetti, Stephen G.",6701488497,1,0,0
JMCB,1998,"Turnovsky, Stephen J.",7004308668,0,0,1
JMCB,1998,"Saving, Thomas R.",6603100828,0,0,1
JMCB,1998,"Poole, William",7005226385,0,0,1
RFS,1998,"Madhavan, Ananth N.",6701703176,0,0,1
RFS,1998,"Dumas, Bernard",35808576700,0,1,0
RFS,1998,"Biais, Bruno",6701783250,0,0,1
RFS,1998,"Hirshleifer, David",6602877412,0,0,1
RFS,1998,"Gorton, Gary B.",7003433892,0,1,0
RFS,1998,"Bekaert, Geert",7004114269,0,0,1
RFS,1998,"Welch, Ivo V.O.",7003982192,0,0,1
RFS,1998,"Wang, Jiang",7701323997,0,0,1
RFS,1998,"Heaton, John C.",7102998555,0,0,1
RFS,1998,"Hagerty, Kathleen M.",7801499641,0,0,1
RFS,1998,"Starks, Laura T.",6603022208,0,0,1
RFS,1998,"Glosten, Lawrence R.",24289343100,0,1,0
RFS,1998,"Grinblatt, Mark S.",6602108872,0,0,1
RFS,1998,"Richardson, Matthew P.",7401976575,0,0,1
RFS,1998,"Spiegel, Matthew",55144580700,0,0,1
RFS,1998,"Petersen, Mitchell A.",7202846223,0,0,1
RFS,1998,"Demarzo, Peter M.",6603640103,0,0,1
RFS,1998,"Rajan, Raghuram G.",7101892426,0,0,1
RFS,1998,"Jagannathan, Ravi",7006737142,1,0,0
RFS,1998,"Korajczyk, Robert A.",6602438460,0,0,1
RFS,1998,"Whitelaw, Robert F.",7003966621,0,0,1
RFS,1998,"Dammon, Robert M.",6506909842,0,0,1
RFS,1998,"Viswanathan, Sridhar",54885038500,0,0,1
RFS,1998,"Titman, Sheridan D.",7003382478,0,1,0
RFS,1998,"Bollerslev, Tim",7004087804,0,0,1
RFS,1998,"Naik, Vasant",7006064877,0,0,1
RFS,1998,"Ferson, Wayne E.",6603889672,0,1,0
RFS,1998,"Aït-Sahalia, Yacine",6701522393,0,0,1
JBF,1999,"Tschoegl, Adrian E.",6603694540,0,0,1
JBF,1999,"Eberhart, Allan C.",7003364686,0,0,1
JBF,1999,"Berger, Allen N.",7402970440,0,0,1
JBF,1999,"Thakor, Anjan V.",6701596295,0,0,1
JBF,1999,"Santomero, Anthony M.",6603001577,0,0,1
JBF,1999,"Saunders, Anthony",7201876725,1,0,0
JBF,1999,"Sametz, Arnold W.",56914948700,0,0,1
JBF,1999,"Boot, Arnoud W. A.",56218676800,0,0,1
JBF,1999,"Schachter, Barry",7003932889,0,0,1
JBF,1999,"Jacquillat, Bertrand C.",24369189400,0,0,1
JBF,1999,"Harvey, Campbell R.",35608333700,0,0,1
JBF,1999,"Calomiris, Charles W.",6603792210,0,0,1
JBF,1999,"Eun, Cheol S.",7004074630,0,0,1
JBF,1999,"Loderer, Claudio F.",6507407123,0,0,1
JBF,1999,"Humphrey, David Burras",7101763568,0,0,1
JBF,1999,"Logue, Dennis E.",7005569381,0,0,1
JBF,1999,"Fraser, Donald R.",7402646252,0,0,1
JBF,1999,"Diamond, Douglas W.",7102619783,0,0,1
JBF,1999,"Altman, Edward I.",35883941800,1,0,0
JBF,1999,"Elton, Edwin J.",7004733547,0,0,1
JBF,1999,"Dimson, Elroy",6602227002,0,0,1
JBF,1999,ENRICO BARONE,,0,0,1
JBF,1999,"Longstaff, Francis A.",6603883889,0,0,1
JBF,1999,"Modigliani, Franco",6603272526,0,0,1
JBF,1999,"Karolyi, G. Andrew",22985107800,0,0,1
JBF,1999,"Pennacchi, George G.",6602240480,0,0,1
JBF,1999,"Bierwag, Gerald O.",6508310051,0,0,1
JBF,1999,"Gandolfo, Giancarlo",24362870000,0,0,1
JBF,1999,"Szegö, Giorgio P.",6603344362,1,0,0
JBF,1999,"Gemmill, Gordon",6602942250,0,0,1
JBF,1999,"Udell, Gregory F.",6602780882,0,0,1
JBF,1999,"Zimmermann, Heinz D.",55920445200,0,0,1
JBF,1999,"Venezia, Itzhak",6602619210,0,0,1
JBF,1999,"Dermine, Jean",6603240742,0,0,1
JBF,1999,"Stein, Jerome L.",7402750519,0,0,1
JBF,1999,"Houston, Joel F.",7202092449,0,0,1
JBF,1999,"Macey, Jonathan R.",7006581885,0,0,1
JBF,1999,"Lakonishok, Josef",6602136903,0,0,1
JBF,1999,"Sinkey, Joseph F.",6701428165,0,0,1
JBF,1999,"Franks, Julian R.",7102000625,0,0,1
JBF,1999,L W SENBERT,,0,0,1
JBF,1999,"Wall, Larry D.",7101839613,0,0,1
JBF,1999,"Goldberg, Lawrence G.",7402444873,0,0,1
JBF,1999,"Allen, Linda",7401630953,0,0,1
JBF,1999,"Mester, Loretta J.",7007037635,0,0,1
JBF,1999,"Flannery, Mark J.",7103128548,0,0,1
JBF,1999,"Sarnat, Marshall",6506963904,1,0,0
JBF,1999,"Gruber, Martin J.",7102781899,0,0,1
JBF,1999,"Theobald, Michael F.",7007083669,0,0,1
JBF,1999,"Crouhy, Michel G.",6508077329,0,0,1
JBF,1999,PAL E KORSVOLD,,0,0,1
JBF,1999,"Angelini, Paolo",7005698084,0,0,1
JBF,1999,"Wood, Robert A.",7404052970,0,0,1
JBF,1999,"Sweeney, Richard James",7101611024,0,0,1
JBF,1999,"Roll, Richard",7006002256,0,0,1
JBF,1999,"Eisenbeis, Robert A.",6602374002,0,0,1
JBF,1999,"Merton, Robert C.",7003952399,0,0,1
JBF,1999,"Beckers, Stan",6603637871,0,0,1
JBF,1999,"Takagi, Shinji",8574043900,0,0,1
JBF,1999,"Smith, Stanley D.",55702268100,0,0,1
JBF,1999,"Rhoades, Stephen A.",6602731191,0,0,1
JBF,1999,"H. McInish, Thomas",6602599457,0,0,1
JBF,1999,"Chan, Yukshee",55464597600,0,0,1
JF,1999,"Raviv, Artur",7004166893,0,0,1
JF,1999,"Subrahmanyam, Avanidhar",7007008639,0,0,1
JF,1999,"Harvey, Campbell R.",35608333700,0,0,1
JF,1999,"James, Christopher M.",7203017650,0,0,1
JF,1999,"Mayes, David G.",7005832214,0,0,1
JF,1999,"Scharfstein, David S.",7003408304,0,0,1
JF,1999,"Schwartz, Eduardo S.",56823824000,0,0,1
JF,1999,"Ofek, Eli",7004306326,0,0,1
JF,1999,"Schwert, G. William",24313667500,0,0,1
JF,1999,"Constantinides, George M.",7006623149,0,0,1
JF,1999,"Stoll, Hans R.",7102728612,0,0,1
JF,1999,"DeAngelo, Harry",6602483422,0,0,1
JF,1999,"Welch, Ivo V.O.",7003982192,0,0,1
JF,1999,"Poterba, James M.",7003911528,0,0,1
JF,1999,"Ritter, Jay R.",7402315055,0,0,1
JF,1999,"Shanken, Jay",6602481632,0,0,1
JF,1999,"Stein, Jeremy C.",7402750873,0,0,1
JF,1999,"Hasbrouck, Joel",7003316791,0,0,1
JF,1999,"McConnell, John J.",7203040952,0,0,1
JF,1999,"Lakonishok, Josef",6602136903,0,0,1
JF,1999,"French, Kenneth R.",7006094907,0,0,1
JF,1999,"Harris, Lawrence E.",7401537335,0,0,1
JF,1999,"Miller, Merton H.",7406533756,0,0,1
JF,1999,"Brennan, Michael J.",24438837000,0,0,1
JF,1999,"Rajan, Raghuram G.",7101892426,0,0,1
JF,1999,"Stulz, René M.",7004675901,1,0,0
JF,1999,"Roll, Richard",7006002256,0,0,1
JF,1999,"Whaley, Robert E.",7005965230,0,0,1
JF,1999,"Vishny, Robert W.",6701615092,0,0,1
JF,1999,"Masulis, Ronald W.",6506697849,0,0,1
JF,1999,"Titman, Sheridan D.",7003382478,0,0,1
JF,1999,"Buser, Stephen A.",24439308100,0,0,1
JF,1999,"Brown, Stephen J.C.",55489559900,0,0,1
JF,1999,"Kaplan, Steven N.",7403238239,0,0,1
JF,1999,"Goetzmann, William Nelson",57193483322,0,0,1
JFE,1999,"Shleifer, Andrei",7004575366,0,0,1
JFE,1999,"Esty, Benjamin C.",56636176700,0,0,1
JFE,1999,"Harvey, Campbell R.",35608333700,0,0,1
JFE,1999,"James, Christopher M.",7203017650,0,0,1
JFE,1999,"Schwert, G. William",24313667500,1,0,0
JFE,1999,"Stoll, Hans R.",7102728612,0,0,1
JFE,1999,"DeAngelo, Harry",6602483422,0,0,1
JFE,1999,"Ritter, Jay R.",7402315055,0,0,1
JFE,1999,"Campbell, Jeffrey R.",7404876855,0,0,1
JFE,1999,"Warner, Jerold B.",7401654486,0,0,1
JFE,1999,"Wruck, Karen Hopper",6602334490,0,0,1
JFE,1999,"Murphy, Kevin Joseph",7402864036,0,0,1
JFE,1999,"Hentschel, Ludger",6602773036,0,0,1
JFE,1999,"Pearson, Neil D.",7004954536,0,0,1
JFE,1999,"Healy, Paul M.",7102037136,0,0,1
JFE,1999,"Seguin, Paul J.",7006018069,0,0,1
JFE,1999,"Stulz, René M.",7004675901,0,0,1
JFE,1999,"Ruback, Richard S.",24326824500,0,0,1
JFE,1999,"Vishny, Robert W.",6701615092,0,0,1
JFE,1999,"Kaplan, Steven N.",7403238239,0,0,1
JFI,1999,"Madhavan, Ananth N.",6701703176,0,1,0
JFI,1999,"Kashyap, Anil K.",7101878064,0,0,1
JFI,1999,"Thakor, Anjan V.",6701596295,1,0,0
JFI,1999,"Boot, Arnoud W. A.",56218676800,0,1,0
JFI,1999,"Bernanke, Ben S.",6603742639,0,0,1
JFI,1999,"Smith, Bruce D.",35494272100,0,0,1
JFI,1999,"Calomiris, Charles W.",6603792210,0,0,1
JFI,1999,"Hirshleifer, David",6602877412,0,0,1
JFI,1999,"Von Thadden, Ernst Ludwig",6603621268,0,0,1
JFI,1999,"Allen, Franklin",7102515412,0,0,1
JFI,1999,"Pennacchi, George G.",6602240480,0,0,1
JFI,1999,"Kanatas, George",6602893882,0,0,1
JFI,1999,"Stoll, Hans R.",7102728612,0,0,1
JFI,1999,"Hasbrouck, Joel",7003316791,0,0,1
JFI,1999,"Mester, Loretta J.",7007037635,0,0,1
JFI,1999,"Flannery, Mark J.",7103128548,0,0,1
JFI,1999,"Fishman, Michael J.",7201595724,0,0,1
JFI,1999,"Petersen, Mitchell A.",7202846223,0,1,0
JFI,1999,"Dybvig, Philip H.",6602981134,0,0,1
JFI,1999,"Rajan, Raghuram G.",7101892426,0,0,1
JFI,1999,"Viswanathan, Sridhar",54885038500,0,0,1
JFI,1999,"Christie, William Gary",7102380230,0,0,1
JFI,1999,"Freixas, Xavier",6602361765,0,0,1
JMCB,1999,"Berger, Allen N.",7402970440,1,0,0
JMCB,1999,"Abel, Andrew B.",7004484373,0,0,1
JMCB,1999,"Schwartz, Anna Jacobson",35557609500,0,0,1
JMCB,1999,"Santomero, Anthony M.",6603001577,0,0,1
JMCB,1999,"Saunders, Anthony",7201876725,0,0,1
JMCB,1999,"Eichengreen, Barry J.",7005233386,0,0,1
JMCB,1999,"Bernanke, Ben S.",6603742639,0,0,1
JMCB,1999,"McCallum, Bennett T.",7004507510,0,0,1
JMCB,1999,"Nelson, Charles R.",7403703776,0,0,1
JMCB,1999,"Laidler., David E.W.",36795932400,0,0,1
JMCB,1999,"Romer, David H.",7004409567,0,0,1
JMCB,1999,"Lucas, Deborah J.",7202026123,0,0,1
JMCB,1999,"Hester, Donald D.",7004921175,0,0,1
JMCB,1999,"Mishkin, Frederic S.",35293058900,0,0,1
JMCB,1999,"Gorton, Gary B.",7003433892,0,0,1
JMCB,1999,"Kaufman, George G.",7005167371,0,0,1
JMCB,1999,"Pennacchi, George G.",6602240480,0,0,1
JMCB,1999,"Benston, George J.",6602326134,0,0,1
JMCB,1999,"Udell, Gregory F.",6602780882,0,0,1
JMCB,1999,"Hamilton, James D.",7403704966,0,0,1
JMCB,1999,"Heaton, John C.",7102998555,0,0,1
JMCB,1999,"Lewis, Karen K.",7201596918,0,0,1
JMCB,1999,"West, Kenneth D.",7401596903,0,0,1
JMCB,1999,"Mester, Loretta J.",7007037635,0,0,1
JMCB,1999,"Gertler, Mark L.",7005881414,0,0,1
JMCB,1999,"Flannery, Mark J.",7103128548,0,0,1
JMCB,1999,"Eichenbaum, Martin S.",6603951476,0,0,1
JMCB,1999,"Goodfriend, Marvin S.",6603978018,0,0,1
JMCB,1999,"Shapiro, Matthew D.",7402159091,0,0,1
JMCB,1999,"Wallace, Neil",7006429088,0,0,1
JMCB,1999,"Mark, Nelson C.",6701710674,1,0,0
JMCB,1999,"Hendershott, Patric H.",6603812966,0,0,1
JMCB,1999,"Evans, Paul",56049176000,1,0,0
JMCB,1999,"Howitt, Peter W.",6603162711,1,0,0
JMCB,1999,"Rajan, Raghuram G.",7101892426,0,0,1
JMCB,1999,"FLOOD, ROBERT P.",7006012090,0,0,1
JMCB,1999,"Cecchetti, Stephen G.",6701488497,1,0,0
JMCB,1999,"Turnovsky, Stephen J.",7004308668,0,0,1
JMCB,1999,"Saving, Thomas R.",6603100828,0,0,1
JMCB,1999,"Poole, William",7005226385,0,0,1
RFS,1999,"Subrahmanyam, Avanidhar",7007008639,0,0,1
RFS,1999,"Dumas, Bernard",35808576700,0,1,0
RFS,1999,"Biais, Bruno",6701783250,0,0,1
RFS,1999,"Hirshleifer, David",6602877412,0,0,1
RFS,1999,"Cuoco, Domenico",6701611914,0,0,1
RFS,1999,"Gorton, Gary B.",7003433892,0,1,0
RFS,1999,"Bekaert, Geert",7004114269,0,0,1
RFS,1999,"Pennacchi, George G.",6602240480,0,0,1
RFS,1999,"Welch, Ivo V.O.",7003982192,0,0,1
RFS,1999,"Heaton, John C.",7102998555,0,0,1
RFS,1999,"Boyd, John H.",13310394600,0,0,1
RFS,1999,"Lakonishok, Josef",6602136903,0,0,1
RFS,1999,"Hagerty, Kathleen M.",7801499641,0,0,1
RFS,1999,"French, Kenneth R.",7006094907,0,0,1
RFS,1999,"Starks, Laura T.",6603022208,0,0,1
RFS,1999,"Glosten, Lawrence R.",24289343100,0,1,0
RFS,1999,"Grinblatt, Mark S.",6602108872,0,0,1
RFS,1999,"Richardson, Matthew P.",7401976575,0,0,1
RFS,1999,"Spiegel, Matthew",55144580700,0,0,1
RFS,1999,"Fishman, Michael J.",7201595724,0,1,0
RFS,1999,"Demarzo, Peter M.",6603640103,0,0,1
RFS,1999,"Jagannathan, Ravi",7006737142,1,0,0
RFS,1999,"Korajczyk, Robert A.",6602438460,0,0,1
RFS,1999,"Whitelaw, Robert F.",7003966621,0,0,1
RFS,1999,"Dammon, Robert M.",6506909842,0,0,1
RFS,1999,"Viswanathan, Sridhar",54885038500,0,0,1
RFS,1999,"Naik, Vasant",7006064877,0,0,1
RFS,1999,"Ferson, Wayne E.",6603889672,0,1,0
JBF,2000,"Tschoegl, Adrian E.",6603694540,0,0,1
JBF,2000,"Eberhart, Allan C.",7003364686,0,0,1
JBF,2000,"Berger, Allen N.",7402970440,0,0,1
JBF,2000,"Madhavan, Ananth N.",6701703176,0,0,1
JBF,2000,"Thakor, Anjan V.",6701596295,0,0,1
JBF,2000,"Santomero, Anthony M.",6603001577,0,0,1
JBF,2000,"Saunders, Anthony",7201876725,1,0,0
JBF,2000,"Sametz, Arnold W.",56914948700,0,0,1
JBF,2000,"Boot, Arnoud W. A.",56218676800,0,0,1
JBF,2000,"Schachter, Barry",7003932889,0,0,1
JBF,2000,"Jacquillat, Bertrand C.",24369189400,0,0,1
JBF,2000,"Harvey, Campbell R.",35608333700,0,0,1
JBF,2000,"Calomiris, Charles W.",6603792210,0,0,1
JBF,2000,"Eun, Cheol S.",7004074630,0,0,1
JBF,2000,"Loderer, Claudio F.",6507407123,0,0,1
JBF,2000,"Thornton, Daniel L.",7102567758,0,0,1
JBF,2000,"Humphrey, David Burras",7101763568,0,0,1
JBF,2000,"Logue, Dennis E.",7005569381,0,0,1
JBF,2000,"Fraser, Donald R.",7402646252,0,0,1
JBF,2000,"Diamond, Douglas W.",7102619783,0,0,1
JBF,2000,"Altman, Edward I.",35883941800,1,0,0
JBF,2000,"Elton, Edwin J.",7004733547,0,0,1
JBF,2000,"Dimson, Elroy",6602227002,0,0,1
JBF,2000,ENRICO BARONE,,0,0,1
JBF,2000,"Longstaff, Francis A.",6603883889,0,0,1
JBF,2000,"Modigliani, Franco",6603272526,0,0,1
JBF,2000,"Karolyi, G. Andrew",22985107800,0,0,1
JBF,2000,"Pennacchi, George G.",6602240480,0,0,1
JBF,2000,"Bierwag, Gerald O.",6508310051,0,0,1
JBF,2000,"Gandolfo, Giancarlo",24362870000,0,0,1
JBF,2000,"Szegö, Giorgio P.",6603344362,1,0,0
JBF,2000,"Gemmill, Gordon",6602942250,0,0,1
JBF,2000,"Roberts, Gordon S.",22938784300,0,0,1
JBF,2000,"Udell, Gregory F.",6602780882,0,0,1
JBF,2000,"Zimmermann, Heinz D.",55920445200,0,0,1
JBF,2000,"Venezia, Itzhak",6602619210,0,0,1
JBF,2000,"Dermine, Jean",6603240742,0,0,1
JBF,2000,"Stein, Jerome L.",7402750519,0,0,1
JBF,2000,"Houston, Joel F.",7202092449,0,0,1
JBF,2000,"Macey, Jonathan R.",7006581885,0,0,1
JBF,2000,"Lakonishok, Josef",6602136903,0,0,1
JBF,2000,"Sinkey, Joseph F.",6701428165,0,0,1
JBF,2000,L W SENBERT,,0,0,1
JBF,2000,"Wall, Larry D.",7101839613,0,0,1
JBF,2000,"Goldberg, Lawrence G.",7402444873,0,0,1
JBF,2000,"Allen, Linda",7401630953,0,0,1
JBF,2000,"Mester, Loretta J.",7007037635,0,0,1
JBF,2000,"Levis, Mario",7004067568,0,0,1
JBF,2000,"Flannery, Mark J.",7103128548,0,0,1
JBF,2000,"Sarnat, Marshall",6506963904,1,0,0
JBF,2000,"Gruber, Martin J.",7102781899,0,0,1
JBF,2000,"Theobald, Michael F.",7007083669,0,0,1
JBF,2000,"Crouhy, Michel G.",6508077329,0,0,1
JBF,2000,PAL E KORSVOLD,,0,0,1
JBF,2000,"Angelini, Paolo",7005698084,0,0,1
JBF,2000,"Wood, Robert A.",7404052970,0,0,1
JBF,2000,"Sweeney, Richard James",7101611024,0,0,1
JBF,2000,"Roll, Richard",7006002256,0,0,1
JBF,2000,"Eisenbeis, Robert A.",6602374002,0,0,1
JBF,2000,"Merton, Robert C.",7003952399,0,0,1
JBF,2000,"Beckers, Stan",6603637871,0,0,1
JBF,2000,"Takagi, Shinji",8574043900,0,0,1
JBF,2000,"Smith, Stanley D.",55702268100,0,0,1
JBF,2000,"Rhoades, Stephen A.",6602731191,0,0,1
JBF,2000,"H. McInish, Thomas",6602599457,0,0,1
JBF,2000,"Chan, Yukshee",55464597600,0,0,1
JF,2000,"Madhavan, Ananth N.",6701703176,0,0,1
JF,2000,"Winton, Andrew",6603920320,0,0,1
JF,2000,"Chowdhry, Bhagwan",7006967882,0,0,1
JF,2000,"Grundy, Bruce D.",7003381882,0,0,1
JF,2000,"Biais, Bruno",6701783250,0,0,1
JF,2000,"Hollifield, Burton",56154737700,0,0,1
JF,2000,"Lee, Charles",55682270800,0,0,1
JF,2000,"Chapman, David A.",7402278594,0,0,1
JF,2000,"Denis, David J.",7005795345,0,0,1
JF,2000,"Diamond, Douglas W.",7102619783,0,0,1
JF,2000,"Pennacchi, George G.",6602240480,0,0,1
JF,2000,"Bessembinder, Hendrik",6701402142,0,0,1
JF,2000,"Servaes, Henri",6603501917,0,0,1
JF,2000,"Werner, Ingrid M.",7005478886,0,0,1
JF,2000,"Conrad, Jennifer S.",7103010998,0,0,1
JF,2000,"Graham, John R.",35434812100,0,0,1
JF,2000,"Berk, Jonathan B.",7102570655,0,0,1
JF,2000,"Chevalier, Judith A.",7201994725,0,0,1
JF,2000,"Singleton, Kenneth J.",7004241060,0,0,1
JF,2000,"Daniel, Kent D.",7006792655,0,0,1
JF,2000,"Starks, Laura T.",6603022208,0,0,1
JF,2000,"Hodrick, Laurie Simon",6506296202,0,0,1
JF,2000,"Jegadeesh, Narasimhan",6701657094,0,0,1
JF,2000,"Schultz, Paul Harvey",7202484866,0,0,1
JF,2000,"Tufano, Peter",6602088559,0,0,1
JF,2000,"Green, Richard C.",7403917219,1,0,0
JF,2000,"Stanton, Richard Henry",7101932744,0,0,1
JF,2000,"Whitelaw, Robert F.",7003966621,0,0,1
JF,2000,"Andersen, Torben G.",7201524371,0,0,1
JFE,2000,"Esty, Benjamin C.",56636176700,0,0,1
JFE,2000,"Harvey, Campbell R.",35608333700,0,0,1
JFE,2000,"James, Christopher M.",7203017650,0,0,1
JFE,2000,"Schwert, G. William",24313667500,1,0,0
JFE,2000,"Stoll, Hans R.",7102728612,0,0,1
